,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,address
4886,-118.26,34.02,48.0,1465.0,440.0,1859.0,400.0,1.3134,96200.0,<1H OCEAN,"St. Philip's Episcopal Church, 2800, Stanford Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4887,-118.26,34.02,46.0,1249.0,357.0,1607.0,331.0,2.0703,114800.0,<1H OCEAN,"St. Philip's Episcopal Church, 2800, Stanford Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4888,-118.26,34.02,41.0,848.0,323.0,1428.0,313.0,1.5603,109600.0,<1H OCEAN,"St. Philip's Episcopal Church, 2800, Stanford Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4889,-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,119500.0,<1H OCEAN,"St. Philip's Episcopal Church, 2800, Stanford Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4890,-118.25,34.02,35.0,1368.0,486.0,2239.0,461.0,1.913,114300.0,<1H OCEAN,"1417, East 22nd Street, Nevin, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4891,-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,100800.0,<1H OCEAN,"1417, East 22nd Street, Nevin, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4892,-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,90300.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4893,-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,119900.0,<1H OCEAN,"1417, East 22nd Street, Nevin, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4894,-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485,90600.0,<1H OCEAN,"Washington Boulevard, Nevin, Los Angeles, Los Angeles County, California, 90021, United States"
4895,-118.24,34.01,48.0,396.0,99.0,485.0,110.0,2.375,107500.0,<1H OCEAN,"1879, East Martin Luther King Junior Boulevard, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4896,-118.24,34.01,43.0,1456.0,444.0,2098.0,433.0,1.8929,99200.0,<1H OCEAN,"1879, East Martin Luther King Junior Boulevard, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4897,-118.25,34.01,31.0,1301.0,403.0,1952.0,377.0,2.1466,100800.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4898,-118.24,34.01,30.0,405.0,86.0,376.0,68.0,1.7813,127500.0,<1H OCEAN,"1879, East Martin Luther King Junior Boulevard, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4899,-118.25,34.01,45.0,782.0,270.0,1030.0,235.0,1.0898,93400.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4900,-118.25,34.01,36.0,879.0,262.0,1034.0,236.0,1.2857,99300.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4901,-118.25,34.01,43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4902,-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,100500.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4903,-118.25,34.01,30.0,962.0,291.0,1280.0,263.0,1.4464,110200.0,<1H OCEAN,"Compton Avenue, Nevin, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4904,-118.26,34.01,38.0,697.0,208.0,749.0,206.0,1.4653,118800.0,<1H OCEAN,"916, East 40th Place, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4905,-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,115800.0,<1H OCEAN,"916, East 40th Place, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4906,-118.26,34.01,37.0,2451.0,668.0,2824.0,598.0,1.9074,99600.0,<1H OCEAN,"916, East 40th Place, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4907,-118.27,34.01,42.0,990.0,289.0,1167.0,281.0,1.4524,126800.0,<1H OCEAN,"4074, Trinity Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4908,-118.26,34.01,46.0,879.0,253.0,1010.0,221.0,2.1776,118300.0,<1H OCEAN,"916, East 40th Place, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4909,-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,97200.0,<1H OCEAN,"Dolores Huerta Elementary School, Maple Avenue, Jefferson, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4910,-118.27,34.01,35.0,1193.0,355.0,1784.0,341.0,1.8652,116100.0,<1H OCEAN,"4074, Trinity Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4911,-118.27,34.01,35.0,1672.0,556.0,2106.0,519.0,1.2206,129200.0,<1H OCEAN,"4074, Trinity Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4912,-118.27,34.01,47.0,921.0,264.0,881.0,221.0,1.4327,114100.0,<1H OCEAN,"4074, Trinity Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4913,-118.27,34.01,43.0,1235.0,385.0,1745.0,372.0,2.0817,113300.0,<1H OCEAN,"4074, Trinity Street, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4914,-118.27,34.0,46.0,1748.0,428.0,1707.0,409.0,2.148,103800.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4915,-118.27,34.0,48.0,1869.0,461.0,1834.0,441.0,1.7052,107400.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4916,-118.27,34.0,47.0,780.0,237.0,888.0,215.0,1.75,95800.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4917,-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,108200.0,<1H OCEAN,"916, East 40th Place, Historic South-Central, Los Angeles, Los Angeles County, California, 90011, United States"
4918,-118.26,34.0,41.0,1733.0,492.0,1776.0,453.0,1.6221,104200.0,<1H OCEAN,"904, East 48th Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4919,-118.25,34.0,36.0,1033.0,267.0,1112.0,229.0,1.7237,105800.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4920,-118.25,34.0,36.0,1176.0,309.0,1267.0,292.0,1.6382,105000.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4921,-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,102900.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4922,-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,90400.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4923,-118.25,34.0,34.0,1905.0,552.0,2194.0,521.0,1.4792,95800.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4924,-118.24,34.0,23.0,588.0,157.0,716.0,173.0,1.2056,87500.0,<1H OCEAN,"1865, East 48th Place, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4925,-118.24,34.0,43.0,863.0,206.0,788.0,187.0,0.9463,95000.0,<1H OCEAN,"1865, East 48th Place, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4926,-118.25,34.0,29.0,1419.0,363.0,1696.0,317.0,2.2813,101300.0,<1H OCEAN,"4807, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4927,-118.24,34.0,38.0,1715.0,414.0,1714.0,389.0,1.7132,108200.0,<1H OCEAN,"1865, East 48th Place, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4928,-118.24,33.99,44.0,448.0,116.0,504.0,96.0,1.875,98600.0,<1H OCEAN,"5764, Bandera Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4929,-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,88200.0,<1H OCEAN,"5764, Bandera Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90058, United States"
4930,-118.25,33.99,42.0,2261.0,574.0,2496.0,527.0,1.5556,98500.0,<1H OCEAN,"5815, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4931,-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,107900.0,<1H OCEAN,"5815, Ascot Avenue, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4932,-118.26,34.0,27.0,1611.0,479.0,1457.0,458.0,0.8941,91900.0,<1H OCEAN,"904, East 48th Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4933,-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,103400.0,<1H OCEAN,"904, East 48th Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
4934,-118.27,34.0,40.0,2099.0,599.0,2311.0,529.0,1.852,101500.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4935,-118.27,34.0,43.0,1638.0,434.0,1213.0,390.0,1.3403,110800.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4936,-118.27,34.0,43.0,1258.0,381.0,1276.0,358.0,1.8917,106900.0,<1H OCEAN,"544, East 47th Place, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4937,-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,95000.0,<1H OCEAN,"848, East 57th Street, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4938,-118.26,33.99,36.0,2016.0,505.0,1807.0,464.0,1.6901,103500.0,<1H OCEAN,"848, East 57th Street, South Park, Los Angeles, Los Angeles County, California, 90011, United States"
4939,-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,100000.0,<1H OCEAN,"South San Pedro Street, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4940,-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,100000.0,<1H OCEAN,"South San Pedro Street, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4941,-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086,97100.0,<1H OCEAN,"South San Pedro Street, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4942,-118.28,34.01,46.0,441.0,167.0,621.0,144.0,1.8824,162500.0,<1H OCEAN,"4048, South Grand Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90037, United States"
4943,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,156300.0,<1H OCEAN,"Galen Center, Harbor Freeway, Jefferson, Historic South-Central, Los Angeles, Los Angeles County, California, 90089, United States"
4944,-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,143800.0,<1H OCEAN,"4026, Menlo Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4945,-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0,<1H OCEAN,"1397, West 40th Place, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4946,-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,103800.0,<1H OCEAN,"1397, West 37th Place, Exposition Park, Los Angeles, Los Angeles County, California, 90007, United States"
4947,-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1.1563,118800.0,<1H OCEAN,"University of Southern California, West 32nd Street, Jefferson, Historic South-Central, Los Angeles, Los Angeles County, California, 90007, United States"
4948,-118.3,34.02,42.0,2386.0,670.0,2327.0,661.0,1.6699,108000.0,<1H OCEAN,"1397, West 37th Place, Exposition Park, Los Angeles, Los Angeles County, California, 90007, United States"
4949,-118.3,34.01,35.0,1147.0,290.0,818.0,281.0,1.7961,111700.0,<1H OCEAN,"1397, West 40th Place, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4950,-118.31,34.01,50.0,1463.0,354.0,912.0,293.0,1.7386,109400.0,<1H OCEAN,"1745, West 41st Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4951,-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,116900.0,<1H OCEAN,"1734, West 37th Place, Exposition Park, Los Angeles, Los Angeles County, California, 90018, United States"
4952,-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,1.6955,115200.0,<1H OCEAN,"1734, West 37th Place, Exposition Park, Los Angeles, Los Angeles County, California, 90018, United States"
4953,-118.31,34.01,39.0,2073.0,566.0,1246.0,547.0,2.0417,117100.0,<1H OCEAN,"1745, West 41st Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4954,-118.31,34.02,46.0,2217.0,489.0,1227.0,448.0,1.6851,108800.0,<1H OCEAN,"1734, West 37th Place, Exposition Park, Los Angeles, Los Angeles County, California, 90018, United States"
4955,-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0,<1H OCEAN,"1745, West 41st Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4956,-118.31,34.01,52.0,2547.0,475.0,1417.0,444.0,1.8214,123200.0,<1H OCEAN,"1745, West 41st Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4957,-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,123700.0,<1H OCEAN,"1745, West 41st Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4958,-118.29,34.01,42.0,814.0,223.0,511.0,188.0,2.3942,123200.0,<1H OCEAN,"4026, Menlo Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4959,-118.29,34.01,50.0,2238.0,673.0,2247.0,583.0,1.6505,125000.0,<1H OCEAN,"4026, Menlo Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4960,-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,116000.0,<1H OCEAN,"Normandie & 48th, South Normandie Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4961,-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,<1H OCEAN,"1397, West 40th Place, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4962,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625,134400.0,<1H OCEAN,"1397, West 40th Place, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4963,-118.28,34.01,34.0,2305.0,775.0,2450.0,740.0,1.7143,132000.0,<1H OCEAN,"4048, South Grand Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90037, United States"
4964,-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,114100.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4965,-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639,112500.0,<1H OCEAN,"933, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4966,-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,1.6036,137500.0,<1H OCEAN,"4026, Menlo Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4967,-118.29,34.01,30.0,1385.0,518.0,1730.0,472.0,1.0539,142500.0,<1H OCEAN,"4026, Menlo Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4968,-118.28,34.01,50.0,2601.0,794.0,3080.0,770.0,1.8656,122900.0,<1H OCEAN,"4048, South Grand Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90037, United States"
4969,-118.28,34.0,43.0,713.0,245.0,880.0,237.0,1.2065,103600.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4970,-118.28,34.01,52.0,795.0,308.0,1118.0,275.0,1.2175,131300.0,<1H OCEAN,"4048, South Grand Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90037, United States"
4971,-118.28,34.01,48.0,483.0,190.0,775.0,188.0,2.3309,126600.0,<1H OCEAN,"4048, South Grand Avenue, Historic South-Central, Los Angeles, Los Angeles County, California, 90037, United States"
4972,-118.28,34.0,38.0,3335.0,921.0,3612.0,887.0,2.125,118800.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4973,-118.28,34.0,42.0,1534.0,417.0,1295.0,380.0,2.0938,119200.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4974,-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,112500.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4975,-118.28,34.0,44.0,2636.0,725.0,2182.0,651.0,1.432,124000.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4976,-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,96100.0,<1H OCEAN,"382, West 47th Place, South Park, Los Angeles, Los Angeles County, California, 90037, United States"
4977,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0,<1H OCEAN,"933, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4978,-118.29,34.0,41.0,1807.0,493.0,1731.0,471.0,1.2347,111700.0,<1H OCEAN,"933, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4979,-118.29,34.0,52.0,1319.0,295.0,898.0,271.0,2.7727,128600.0,<1H OCEAN,"933, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4980,-118.3,34.0,40.0,1131.0,281.0,859.0,230.0,1.1806,134600.0,<1H OCEAN,"Normandie & 48th, South Normandie Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4981,-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,116100.0,<1H OCEAN,"Normandie & 48th, South Normandie Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4982,-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,109600.0,<1H OCEAN,"933, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90037, United States"
4983,-118.3,34.0,52.0,1686.0,377.0,982.0,356.0,2.0958,116400.0,<1H OCEAN,"Normandie & 48th, South Normandie Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4984,-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,111600.0,<1H OCEAN,"Normandie & 48th, South Normandie Avenue, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
4985,-118.31,34.0,52.0,1542.0,309.0,939.0,276.0,1.6892,129100.0,<1H OCEAN,"1744, West 48th Street, Vermont Square, Los Angeles, Los Angeles County, California, 90062, United States"
